"last_modified_date","sign_up","subscription","season_member_page","pickup_site","city","state","zip","balance","payment","issues","status","route_name","payment_plan","discount","future_pending_payments","future_deliveries","first_delivery_date","last_delivery_date","coupon_id","file_date","member_id"
2026-02-12 03:53:47,2019-07-28,"1 Half (Half Share - EVEN week)","Combined CSA","UCB","Richmond Heights","MO","63117",0,"Automatic","Payment Purple","Not on Hold","UCity - Wednesday","Debit on Delivery",0,0,0,2019-07-31,2026-02-11,NA,2026-02-13,178
2021-08-29 12:36:14,2020-03-01,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","Saint Louis","MO","63139",25.75,"Automatic","Orange","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2020-03-26,2021-08-26,NA,2026-02-13,662
2026-02-06 03:51:06,2025-07-31,"1 Half (Half Share - ODD week)","Combined CSA","FSE","St. Louis","MO","63116",153.4,"Automatic","Orange","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2025-08-07,2026-02-05,NA,2026-02-13,722
2021-01-04 12:41:50,2020-04-26,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","Webster Groves","MO","63119",0,"Automatic","None","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2020-04-30,2020-12-24,NA,2026-02-13,1794
2026-02-05 02:23:17,2024-04-05,"1 Half (Half Share - ODD week)","Combined CSA","FSB","Saint Louis","MO","63116",129.47,"Automatic","Orange","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2024-04-10,2026-02-04,NA,2026-02-13,1174
2021-04-28 06:46:47,2020-04-21,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","Ballwin","MO","63021",169.68,"Automatic","None","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2020-04-23,2021-04-22,NA,2026-02-13,1821
2026-02-05 03:54:42,2024-03-11,"1 Half (Half Share - ODD week)","Combined CSA","FSB","St. Louis","MO","63123",0,"Automatic","Orange","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2024-04-03,2026-02-04,NA,2026-02-13,1682
2025-08-27 10:59:31,2023-04-10,"1 (BYO) UCG - Orders Only","Combined CSA","UCity Pickup","St. Louis","MO","63124",0,"Automatic","Green Purple","Hold","UCity - Wednesday","Debit on Delivery",0,0,0,2023-04-19,2024-10-09,NA,2026-02-13,1631
2025-05-15 02:27:17,2021-06-11,"1 (BYO) UCG - Orders Only","Combined CSA","UCity Pickup","St Louis","MO","63146",82.59,"Automatic","Green","Not on Hold","UCity - Wednesday","Debit on Delivery",0,0,0,2021-06-16,2025-05-14,NA,2026-02-13,1118
2026-02-12 02:21:32,2021-04-05,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Wednesday Pickup","Saint Louis","MO","63118",-75.43,NA,"None","Not on Hold","Fair Shares - Wednesday  - Wednesday",NA,0,0,0,2021-04-21,2026-02-11,NA,2026-02-13,1249
2025-02-25 19:19:48,2025-02-25,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","St. Louis","MO","63110",0,NA,"None","Not on Hold","Fair Shares - Thursday - Thursday",NA,0,0,0,NA,NA,NA,2026-02-13,183
2025-04-16 18:56:07,2020-04-20,"1 Mini (Weekly Shares)","Combined CSA","FSMini-w","St. Louis","MO","63139",183.97,"Automatic","None","Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2020-04-22,2025-04-09,NA,2026-02-13,1930
2026-02-13 03:51:05,2020-03-20,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Wednesday Pickup","Saint Louis","MO","63110",0,"Automatic","Payment Purple","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2020-03-25,2026-02-11,NA,2026-02-13,1348
2020-07-09 03:00:40,2017-07-18,"1 BYO - No Share, Order Only (Weekly Shares)","Combined CSA","Fair Shares Wednesday Pickup","Creve Coeur","MO","63141",120.38,"Automatic","None","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2017-08-16,2020-07-08,NA,2026-02-13,1795
2026-02-12 03:53:51,2025-11-22,"1 FSA/FSD","Combined CSA","FSA","Saint Louis","MO","63139",0,"Automatic","None","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2025-11-26,2026-02-11,NA,2026-02-13,952
2019-11-11 07:56:02,2018-10-01,"1 BYO - No Share, Order Only (Weekly Shares)","Combined CSA","Fair Shares Wednesday Pickup","St Louis","MO","63109",188.07,"Automatic","None","Not on Hold","Fair Shares - Wednesday  - Wednesday","Debit on Delivery",0,0,0,2018-10-03,2019-11-06,NA,2026-02-13,1049
2023-06-05 08:19:52,2022-03-02,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","SAINT LOUIS","MO","63104",103.56,"Automatic","None","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2022-03-23,2023-05-25,NA,2026-02-13,264
2026-02-06 02:18:02,2017-07-18,"1 Half (Half Share - ODD week), 1 No Produce - Order Only (even wk)","Combined CSA","FSE","St. Louis","MO","63116",264.95,"Automatic","Blue Orange","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2017-08-24,2026-02-05,NA,2026-02-13,610
2026-02-13 02:16:28,2017-07-18,"1 FSA/FSD","Combined CSA","FSD","St. Louis","MO","63109",177.39,"Automatic","None","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2017-08-16,2026-02-12,NA,2026-02-13,287
2026-02-13 02:16:28,2017-07-20,"1 Half (Half Share - EVEN week)","Combined CSA","FSE","St. Louis","MO","63118",693.57,"Automatic","Purple","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2017-08-17,2026-02-12,NA,2026-02-13,1243
2025-07-31 04:01:32,2020-04-17,"1 (BYO) UCG - Orders Only","Combined CSA","UCity Pickup","St. Louis","MO","63105",0,"Automatic","None","Not on Hold","UCity - Wednesday","Debit on Delivery",0,0,0,2020-04-22,2025-07-30,NA,2026-02-13,1151
2022-05-23 08:21:26,2020-05-18,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","St. Louis","MO","63109",0,"Automatic","Green Purple","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2020-05-21,2022-04-28,NA,2026-02-13,909
2024-08-08 02:40:22,2024-01-26,"1 (BYO) UCG - Orders Only","Combined CSA","UCity Pickup","Saint Louis","MO","63130",127.39,"Automatic","None","Not on Hold","UCity - Wednesday","Debit on Delivery",0,0,0,2024-01-31,2024-08-07,NA,2026-02-13,1603
2024-06-25 08:02:32,2020-11-22,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","Maryland Heights","MO","63043",0,"Automatic","Orange","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2020-12-03,2024-05-30,NA,2026-02-13,1520
2023-06-13 16:51:04,2022-08-03,"1  (BYO) FSG - Orders Only","Combined CSA","Fair Shares Thursday Pickup","Saint Louis","MO","63104",0,"Automatic","None","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2022-08-10,2023-06-08,NA,2026-02-13,511
2026-02-13 02:16:28,2017-07-18,"1 Half (Half Share - EVEN week), 1 2% MILK-e, 1 Creamline MILK-e","Combined CSA","FSE","St. Louis","MO","63110",105.64,"Automatic","Purple","Not on Hold","Fair Shares - Thursday - Thursday","Debit on Delivery",0,0,0,2017-08-17,2026-02-12,NA,2026-02-13,959
