"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2026-02-20,641
"Fair Shares - Thursday","FSC-T",2026-02-20,1857
"Fair Shares - Thursday","FSC-T",2026-02-20,514
"Fair Shares - Thursday","FSC-T",2026-02-20,241
"Fair Shares - Thursday","FSC-T",2026-02-20,502
"Fair Shares - Thursday","FSC-T",2026-02-20,310
"Fair Shares - Thursday","FSC-T",2026-02-20,997
"Fair Shares - Thursday","FSC-T",2026-02-20,941
"Fair Shares - Thursday","FSC-T",2026-02-20,364
"Fair Shares - Thursday","FSC-T",2026-02-20,573
"Fair Shares - Thursday","FSC-T",2026-02-20,162
"Fair Shares - Thursday","FSC-T",2026-02-20,127
"Fair Shares - Thursday","FSC-T",2026-02-20,900
"Fair Shares - Thursday","FSC-T",2026-02-20,171
"Fair Shares - Thursday","FSC-T",2026-02-20,845
"Fair Shares - Thursday","FSD",2026-02-20,462
"Fair Shares - Thursday","FSD",2026-02-20,287
"Fair Shares - Thursday","FSD",2026-02-20,1799
"Fair Shares - Thursday","FSD",2026-02-20,1993
"Fair Shares - Thursday","FSD",2026-02-20,11
"Fair Shares - Thursday","FSD",2026-02-20,471
"Fair Shares - Thursday","FSD",2026-02-20,550
"Fair Shares - Thursday","FSD",2026-02-20,621
"Fair Shares - Thursday","FSD",2026-02-20,65
"Fair Shares - Thursday","FSD",2026-02-20,549
"Fair Shares - Thursday","FSD",2026-02-20,710
"Fair Shares - Thursday","FSD",2026-02-20,1377
"Fair Shares - Thursday","FSD",2026-02-20,245
"Fair Shares - Thursday","FSD",2026-02-20,279
"Fair Shares - Thursday","FSD",2026-02-20,293
"Fair Shares - Thursday","FSD",2026-02-20,1271
"Fair Shares - Thursday","FSD",2026-02-20,928
"Fair Shares - Thursday","FSD",2026-02-20,1002
"Fair Shares - Thursday","FSD",2026-02-20,1236
"Fair Shares - Thursday","FSD",2026-02-20,734
"Fair Shares - Thursday","FSD",2026-02-20,1164
"Fair Shares - Thursday","FSD",2026-02-20,636
"Fair Shares - Thursday","FSD",2026-02-20,250
"Fair Shares - Thursday","FSD",2026-02-20,643
"Fair Shares - Thursday","FSD",2026-02-20,1819
"Fair Shares - Thursday","FSE",2026-02-20,477
"Fair Shares - Thursday","FSE",2026-02-20,1871
"Fair Shares - Thursday","FSE",2026-02-20,21
"Fair Shares - Thursday","FSE",2026-02-20,499
"Fair Shares - Thursday","FSE",2026-02-20,1977
"Fair Shares - Thursday","FSE",2026-02-20,1708
"Fair Shares - Thursday","FSE",2026-02-20,282
"Fair Shares - Thursday","FSE",2026-02-20,700
"Fair Shares - Thursday","FSE",2026-02-20,566
"Fair Shares - Thursday","FSE",2026-02-20,31
"Fair Shares - Thursday","FSE",2026-02-20,1312
"Fair Shares - Thursday","FSE",2026-02-20,1363
"Fair Shares - Thursday","FSE",2026-02-20,1102
"Fair Shares - Thursday","FSE",2026-02-20,1430
"Fair Shares - Thursday","FSE",2026-02-20,1383
"Fair Shares - Thursday","FSE",2026-02-20,1047
"Fair Shares - Thursday","FSE",2026-02-20,83
"Fair Shares - Thursday","FSE",2026-02-20,1989
"Fair Shares - Thursday","FSE",2026-02-20,1229
"Fair Shares - Thursday","FSE",2026-02-20,610
"Fair Shares - Thursday","FSE",2026-02-20,1839
"Fair Shares - Thursday","FSE",2026-02-20,875
"Fair Shares - Thursday","FSE",2026-02-20,308
"Fair Shares - Thursday","FSE",2026-02-20,327
"Fair Shares - Thursday","FSE",2026-02-20,434
"Fair Shares - Thursday","FSE",2026-02-20,22
"Fair Shares - Thursday","FSE",2026-02-20,1268
"Fair Shares - Thursday","FSE",2026-02-20,1717
"Fair Shares - Thursday","FSE",2026-02-20,493
"Fair Shares - Thursday","FSE",2026-02-20,1884
"Fair Shares - Thursday","FSE",2026-02-20,1864
"Fair Shares - Thursday","FSE",2026-02-20,699
"Fair Shares - Thursday","FSE",2026-02-20,1149
"Fair Shares - Thursday","FSE",2026-02-20,1353
"Fair Shares - Thursday","FSE",2026-02-20,15
"Fair Shares - Thursday","FSE",2026-02-20,722
"Fair Shares - Thursday","FSE",2026-02-20,1706
"Fair Shares - Thursday","FSE",2026-02-20,834
"Fair Shares - Thursday","FSE",2026-02-20,1436
"Fair Shares - Thursday","FSE",2026-02-20,657
"Fair Shares - Thursday","FSE",2026-02-20,1156
"Fair Shares - Thursday","FSE",2026-02-20,27
"Fair Shares - Thursday","FSE",2026-02-20,203
"Fair Shares - Thursday","FSE",2026-02-20,979
"Fair Shares - Thursday","FSE",2026-02-20,249
"Fair Shares - Thursday","FSE",2026-02-20,289
"Fair Shares - Thursday","FSE",2026-02-20,587
"Fair Shares - Thursday","FSE",2026-02-20,1416
