"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2025-12-19,1857
"Fair Shares - Thursday","FSC-T",2025-12-19,514
"Fair Shares - Thursday","FSC-T",2025-12-19,303
"Fair Shares - Thursday","FSC-T",2025-12-19,744
"Fair Shares - Thursday","FSC-T",2025-12-19,502
"Fair Shares - Thursday","FSC-T",2025-12-19,310
"Fair Shares - Thursday","FSC-T",2025-12-19,997
"Fair Shares - Thursday","FSC-T",2025-12-19,941
"Fair Shares - Thursday","FSC-T",2025-12-19,364
"Fair Shares - Thursday","FSC-T",2025-12-19,162
"Fair Shares - Thursday","FSC-T",2025-12-19,127
"Fair Shares - Thursday","FSC-T",2025-12-19,242
"Fair Shares - Thursday","FSC-T",2025-12-19,900
"Fair Shares - Thursday","FSC-T",2025-12-19,171
"Fair Shares - Thursday","FSC-T",2025-12-19,845
"Fair Shares - Thursday","FSD",2025-12-19,462
"Fair Shares - Thursday","FSD",2025-12-19,287
"Fair Shares - Thursday","FSD",2025-12-19,1799
"Fair Shares - Thursday","FSD",2025-12-19,182
"Fair Shares - Thursday","FSD",2025-12-19,1993
"Fair Shares - Thursday","FSD",2025-12-19,11
"Fair Shares - Thursday","FSD",2025-12-19,471
"Fair Shares - Thursday","FSD",2025-12-19,550
"Fair Shares - Thursday","FSD",2025-12-19,621
"Fair Shares - Thursday","FSD",2025-12-19,549
"Fair Shares - Thursday","FSD",2025-12-19,710
"Fair Shares - Thursday","FSD",2025-12-19,1377
"Fair Shares - Thursday","FSD",2025-12-19,245
"Fair Shares - Thursday","FSD",2025-12-19,279
"Fair Shares - Thursday","FSD",2025-12-19,293
"Fair Shares - Thursday","FSD",2025-12-19,1271
"Fair Shares - Thursday","FSD",2025-12-19,928
"Fair Shares - Thursday","FSD",2025-12-19,1002
"Fair Shares - Thursday","FSD",2025-12-19,1236
"Fair Shares - Thursday","FSD",2025-12-19,734
"Fair Shares - Thursday","FSD",2025-12-19,1164
"Fair Shares - Thursday","FSD",2025-12-19,636
"Fair Shares - Thursday","FSD",2025-12-19,250
"Fair Shares - Thursday","FSD",2025-12-19,643
"Fair Shares - Thursday","FSD",2025-12-19,1819
"Fair Shares - Thursday","FSE",2025-12-19,477
"Fair Shares - Thursday","FSE",2025-12-19,1871
