"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2025-09-26,1277
"Fair Shares - Thursday","FSC-T",2025-09-26,1857
"Fair Shares - Thursday","FSC-T",2025-09-26,562
"Fair Shares - Thursday","FSC-T",2025-09-26,514
"Fair Shares - Thursday","FSC-T",2025-09-26,744
"Fair Shares - Thursday","FSC-T",2025-09-26,502
"Fair Shares - Thursday","FSC-T",2025-09-26,140
"Fair Shares - Thursday","FSC-T",2025-09-26,340
"Fair Shares - Thursday","FSC-T",2025-09-26,14
"Fair Shares - Thursday","FSC-T",2025-09-26,310
"Fair Shares - Thursday","FSC-T",2025-09-26,997
"Fair Shares - Thursday","FSC-T",2025-09-26,941
"Fair Shares - Thursday","FSC-T",2025-09-26,364
"Fair Shares - Thursday","FSC-T",2025-09-26,162
"Fair Shares - Thursday","FSC-T",2025-09-26,127
"Fair Shares - Thursday","FSC-T",2025-09-26,242
"Fair Shares - Thursday","FSC-T",2025-09-26,900
"Fair Shares - Thursday","FSC-T",2025-09-26,171
"Fair Shares - Thursday","FSC-T",2025-09-26,845
"Fair Shares - Thursday","FSD",2025-09-26,462
"Fair Shares - Thursday","FSD",2025-09-26,287
"Fair Shares - Thursday","FSD",2025-09-26,1799
"Fair Shares - Thursday","FSD",2025-09-26,182
"Fair Shares - Thursday","FSD",2025-09-26,1993
"Fair Shares - Thursday","FSD",2025-09-26,11
"Fair Shares - Thursday","FSD",2025-09-26,471
"Fair Shares - Thursday","FSD",2025-09-26,550
"Fair Shares - Thursday","FSD",2025-09-26,621
"Fair Shares - Thursday","FSD",2025-09-26,34
"Fair Shares - Thursday","FSD",2025-09-26,549
"Fair Shares - Thursday","FSD",2025-09-26,710
"Fair Shares - Thursday","FSD",2025-09-26,1377
"Fair Shares - Thursday","FSD",2025-09-26,245
"Fair Shares - Thursday","FSD",2025-09-26,279
"Fair Shares - Thursday","FSD",2025-09-26,293
"Fair Shares - Thursday","FSD",2025-09-26,1271
"Fair Shares - Thursday","FSD",2025-09-26,928
"Fair Shares - Thursday","FSD",2025-09-26,1002
"Fair Shares - Thursday","FSD",2025-09-26,1236
"Fair Shares - Thursday","FSD",2025-09-26,734
"Fair Shares - Thursday","FSD",2025-09-26,1164
"Fair Shares - Thursday","FSD",2025-09-26,636
"Fair Shares - Thursday","FSD",2025-09-26,250
"Fair Shares - Thursday","FSD",2025-09-26,643
"Fair Shares - Thursday","FSD",2025-09-26,1819
"Fair Shares - Thursday","FSE",2025-09-26,477
"Fair Shares - Thursday","FSE",2025-09-26,1871
"Fair Shares - Thursday","FSE",2025-09-26,21
"Fair Shares - Thursday","FSE",2025-09-26,584
"Fair Shares - Thursday","FSE",2025-09-26,499
"Fair Shares - Thursday","FSE",2025-09-26,1977
"Fair Shares - Thursday","FSE",2025-09-26,1708
"Fair Shares - Thursday","FSE",2025-09-26,282
"Fair Shares - Thursday","FSE",2025-09-26,700
"Fair Shares - Thursday","FSE",2025-09-26,566
"Fair Shares - Thursday","FSE",2025-09-26,31
"Fair Shares - Thursday","FSE",2025-09-26,1312
"Fair Shares - Thursday","FSE",2025-09-26,701
"Fair Shares - Thursday","FSE",2025-09-26,1363
"Fair Shares - Thursday","FSE",2025-09-26,1102
"Fair Shares - Thursday","FSE",2025-09-26,1430
"Fair Shares - Thursday","FSE",2025-09-26,1383
"Fair Shares - Thursday","FSE",2025-09-26,730
"Fair Shares - Thursday","FSE",2025-09-26,1047
"Fair Shares - Thursday","FSE",2025-09-26,83
"Fair Shares - Thursday","FSE",2025-09-26,1989
"Fair Shares - Thursday","FSE",2025-09-26,1229
"Fair Shares - Thursday","FSE",2025-09-26,610
"Fair Shares - Thursday","FSE",2025-09-26,1839
"Fair Shares - Thursday","FSE",2025-09-26,948
"Fair Shares - Thursday","FSE",2025-09-26,559
"Fair Shares - Thursday","FSE",2025-09-26,308
"Fair Shares - Thursday","FSE",2025-09-26,327
"Fair Shares - Thursday","FSE",2025-09-26,22
"Fair Shares - Thursday","FSE",2025-09-26,326
"Fair Shares - Thursday","FSE",2025-09-26,1268
"Fair Shares - Thursday","FSE",2025-09-26,493
"Fair Shares - Thursday","FSE",2025-09-26,1884
"Fair Shares - Thursday","FSE",2025-09-26,1864
"Fair Shares - Thursday","FSE",2025-09-26,699
"Fair Shares - Thursday","FSE",2025-09-26,260
"Fair Shares - Thursday","FSE",2025-09-26,1149
"Fair Shares - Thursday","FSE",2025-09-26,1353
"Fair Shares - Thursday","FSE",2025-09-26,15
"Fair Shares - Thursday","FSE",2025-09-26,722
"Fair Shares - Thursday","FSE",2025-09-26,1706
"Fair Shares - Thursday","FSE",2025-09-26,834
"Fair Shares - Thursday","FSE",2025-09-26,1436
"Fair Shares - Thursday","FSE",2025-09-26,657
"Fair Shares - Thursday","FSE",2025-09-26,1156
"Fair Shares - Thursday","FSE",2025-09-26,27
"Fair Shares - Thursday","FSE",2025-09-26,203
"Fair Shares - Thursday","FSE",2025-09-26,979
"Fair Shares - Thursday","FSE",2025-09-26,249
"Fair Shares - Thursday","FSE",2025-09-26,289
"Fair Shares - Thursday","FSE",2025-09-26,587
"Fair Shares - Thursday","FSE",2025-09-26,1416
"Fair Shares - Thursday","FSE",2025-09-26,1786
"Fair Shares - Thursday","FSE",2025-09-26,1719
"Fair Shares - Thursday","FSE",2025-09-26,1752
"Fair Shares - Thursday","FSE",2025-09-26,725
"Fair Shares - Thursday","FSE",2025-09-26,1020
"Fair Shares - Thursday","FSE",2025-09-26,1243
"Fair Shares - Thursday","FSE",2025-09-26,993
"Fair Shares - Thursday","FSE",2025-09-26,1534
"Fair Shares - Thursday","FSE",2025-09-26,626
"Fair Shares - Thursday","FSE",2025-09-26,899
