"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2025-04-11,939
"Fair Shares - Thursday","FSC-T",2025-04-11,1277
"Fair Shares - Thursday","FSC-T",2025-04-11,1857
"Fair Shares - Thursday","FSC-T",2025-04-11,562
"Fair Shares - Thursday","FSC-T",2025-04-11,1989
"Fair Shares - Thursday","FSC-T",2025-04-11,514
"Fair Shares - Thursday","FSC-T",2025-04-11,744
"Fair Shares - Thursday","FSC-T",2025-04-11,422
"Fair Shares - Thursday","FSC-T",2025-04-11,502
"Fair Shares - Thursday","FSC-T",2025-04-11,140
"Fair Shares - Thursday","FSC-T",2025-04-11,47
"Fair Shares - Thursday","FSC-T",2025-04-11,310
"Fair Shares - Thursday","FSC-T",2025-04-11,59
"Fair Shares - Thursday","FSC-T",2025-04-11,997
"Fair Shares - Thursday","FSC-T",2025-04-11,941
"Fair Shares - Thursday","FSC-T",2025-04-11,58
"Fair Shares - Thursday","FSC-T",2025-04-11,1453
"Fair Shares - Thursday","FSC-T",2025-04-11,879
"Fair Shares - Thursday","FSC-T",2025-04-11,486
"Fair Shares - Thursday","FSC-T",2025-04-11,162
"Fair Shares - Thursday","FSC-T",2025-04-11,127
"Fair Shares - Thursday","FSC-T",2025-04-11,242
"Fair Shares - Thursday","FSC-T",2025-04-11,900
"Fair Shares - Thursday","FSC-T",2025-04-11,171
"Fair Shares - Thursday","FSC-T",2025-04-11,845
"Fair Shares - Thursday","FSD",2025-04-11,462
"Fair Shares - Thursday","FSD",2025-04-11,287
"Fair Shares - Thursday","FSD",2025-04-11,1799
"Fair Shares - Thursday","FSD",2025-04-11,182
"Fair Shares - Thursday","FSD",2025-04-11,1993
"Fair Shares - Thursday","FSD",2025-04-11,11
"Fair Shares - Thursday","FSD",2025-04-11,471
"Fair Shares - Thursday","FSD",2025-04-11,550
"Fair Shares - Thursday","FSD",2025-04-11,621
"Fair Shares - Thursday","FSD",2025-04-11,549
"Fair Shares - Thursday","FSD",2025-04-11,245
"Fair Shares - Thursday","FSD",2025-04-11,279
"Fair Shares - Thursday","FSD",2025-04-11,293
"Fair Shares - Thursday","FSD",2025-04-11,1271
"Fair Shares - Thursday","FSD",2025-04-11,657
"Fair Shares - Thursday","FSD",2025-04-11,928
"Fair Shares - Thursday","FSD",2025-04-11,1002
"Fair Shares - Thursday","FSD",2025-04-11,1236
"Fair Shares - Thursday","FSD",2025-04-11,734
"Fair Shares - Thursday","FSD",2025-04-11,1164
"Fair Shares - Thursday","FSD",2025-04-11,636
"Fair Shares - Thursday","FSD",2025-04-11,250
"Fair Shares - Thursday","FSD",2025-04-11,643
"Fair Shares - Thursday","FSD",2025-04-11,1819
"Fair Shares - Thursday","FSE",2025-04-11,477
"Fair Shares - Thursday","FSE",2025-04-11,1871
"Fair Shares - Thursday","FSE",2025-04-11,21
"Fair Shares - Thursday","FSE",2025-04-11,584
"Fair Shares - Thursday","FSE",2025-04-11,499
"Fair Shares - Thursday","FSE",2025-04-11,1977
"Fair Shares - Thursday","FSE",2025-04-11,143
"Fair Shares - Thursday","FSE",2025-04-11,282
"Fair Shares - Thursday","FSE",2025-04-11,108
"Fair Shares - Thursday","FSE",2025-04-11,566
"Fair Shares - Thursday","FSE",2025-04-11,31
"Fair Shares - Thursday","FSE",2025-04-11,676
"Fair Shares - Thursday","FSE",2025-04-11,1312
"Fair Shares - Thursday","FSE",2025-04-11,1102
"Fair Shares - Thursday","FSE",2025-04-11,1430
"Fair Shares - Thursday","FSE",2025-04-11,1383
"Fair Shares - Thursday","FSE",2025-04-11,730
"Fair Shares - Thursday","FSE",2025-04-11,1047
"Fair Shares - Thursday","FSE",2025-04-11,1229
"Fair Shares - Thursday","FSE",2025-04-11,610
"Fair Shares - Thursday","FSE",2025-04-11,1839
"Fair Shares - Thursday","FSE",2025-04-11,1066
"Fair Shares - Thursday","FSE",2025-04-11,308
"Fair Shares - Thursday","FSE",2025-04-11,327
"Fair Shares - Thursday","FSE",2025-04-11,22
"Fair Shares - Thursday","FSE",2025-04-11,1268
"Fair Shares - Thursday","FSE",2025-04-11,493
"Fair Shares - Thursday","FSE",2025-04-11,1884
"Fair Shares - Thursday","FSE",2025-04-11,796
"Fair Shares - Thursday","FSE",2025-04-11,1864
"Fair Shares - Thursday","FSE",2025-04-11,699
"Fair Shares - Thursday","FSE",2025-04-11,1149
"Fair Shares - Thursday","FSE",2025-04-11,1353
"Fair Shares - Thursday","FSE",2025-04-11,15
"Fair Shares - Thursday","FSE",2025-04-11,1706
"Fair Shares - Thursday","FSE",2025-04-11,834
"Fair Shares - Thursday","FSE",2025-04-11,785
"Fair Shares - Thursday","FSE",2025-04-11,1436
