"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2024-09-27,939
"Fair Shares - Thursday","FSC-T",2024-09-27,1277
"Fair Shares - Thursday","FSC-T",2024-09-27,1857
"Fair Shares - Thursday","FSC-T",2024-09-27,514
"Fair Shares - Thursday","FSC-T",2024-09-27,744
"Fair Shares - Thursday","FSC-T",2024-09-27,428
"Fair Shares - Thursday","FSC-T",2024-09-27,887
"Fair Shares - Thursday","FSC-T",2024-09-27,310
"Fair Shares - Thursday","FSC-T",2024-09-27,25
"Fair Shares - Thursday","FSC-T",2024-09-27,941
"Fair Shares - Thursday","FSC-T",2024-09-27,58
"Fair Shares - Thursday","FSC-T",2024-09-27,1453
"Fair Shares - Thursday","FSC-T",2024-09-27,486
"Fair Shares - Thursday","FSC-T",2024-09-27,162
"Fair Shares - Thursday","FSC-T",2024-09-27,127
"Fair Shares - Thursday","FSC-T",2024-09-27,242
"Fair Shares - Thursday","FSC-T",2024-09-27,333
"Fair Shares - Thursday","FSC-T",2024-09-27,80
"Fair Shares - Thursday","FSC-T",2024-09-27,858
"Fair Shares - Thursday","FSC-T",2024-09-27,395
"Fair Shares - Thursday","FSD",2024-09-27,1513
"Fair Shares - Thursday","FSD",2024-09-27,462
"Fair Shares - Thursday","FSD",2024-09-27,287
"Fair Shares - Thursday","FSD",2024-09-27,1799
"Fair Shares - Thursday","FSD",2024-09-27,1993
"Fair Shares - Thursday","FSD",2024-09-27,11
"Fair Shares - Thursday","FSD",2024-09-27,471
"Fair Shares - Thursday","FSD",2024-09-27,621
"Fair Shares - Thursday","FSD",2024-09-27,549
"Fair Shares - Thursday","FSD",2024-09-27,245
"Fair Shares - Thursday","FSD",2024-09-27,1271
"Fair Shares - Thursday","FSD",2024-09-27,657
"Fair Shares - Thursday","FSD",2024-09-27,928
"Fair Shares - Thursday","FSD",2024-09-27,1002
"Fair Shares - Thursday","FSD",2024-09-27,1900
"Fair Shares - Thursday","FSD",2024-09-27,1236
"Fair Shares - Thursday","FSD",2024-09-27,734
"Fair Shares - Thursday","FSD",2024-09-27,1164
"Fair Shares - Thursday","FSD",2024-09-27,636
"Fair Shares - Thursday","FSD",2024-09-27,250
"Fair Shares - Thursday","FSD",2024-09-27,1141
"Fair Shares - Thursday","FSD",2024-09-27,1819
"Fair Shares - Thursday","FSE",2024-09-27,477
"Fair Shares - Thursday","FSE",2024-09-27,1871
"Fair Shares - Thursday","FSE",2024-09-27,21
"Fair Shares - Thursday","FSE",2024-09-27,476
"Fair Shares - Thursday","FSE",2024-09-27,1977
"Fair Shares - Thursday","FSE",2024-09-27,143
"Fair Shares - Thursday","FSE",2024-09-27,282
"Fair Shares - Thursday","FSE",2024-09-27,108
"Fair Shares - Thursday","FSE",2024-09-27,566
"Fair Shares - Thursday","FSE",2024-09-27,671
"Fair Shares - Thursday","FSE",2024-09-27,31
"Fair Shares - Thursday","FSE",2024-09-27,1312
"Fair Shares - Thursday","FSE",2024-09-27,1102
"Fair Shares - Thursday","FSE",2024-09-27,1430
"Fair Shares - Thursday","FSE",2024-09-27,1383
"Fair Shares - Thursday","FSE",2024-09-27,730
"Fair Shares - Thursday","FSE",2024-09-27,1047
"Fair Shares - Thursday","FSE",2024-09-27,1229
"Fair Shares - Thursday","FSE",2024-09-27,610
"Fair Shares - Thursday","FSE",2024-09-27,1839
"Fair Shares - Thursday","FSE",2024-09-27,1487
"Fair Shares - Thursday","FSE",2024-09-27,1066
"Fair Shares - Thursday","FSE",2024-09-27,121
"Fair Shares - Thursday","FSE",2024-09-27,308
"Fair Shares - Thursday","FSE",2024-09-27,327
"Fair Shares - Thursday","FSE",2024-09-27,22
"Fair Shares - Thursday","FSE",2024-09-27,1268
"Fair Shares - Thursday","FSE",2024-09-27,493
"Fair Shares - Thursday","FSE",2024-09-27,1884
"Fair Shares - Thursday","FSE",2024-09-27,796
"Fair Shares - Thursday","FSE",2024-09-27,607
"Fair Shares - Thursday","FSE",2024-09-27,699
"Fair Shares - Thursday","FSE",2024-09-27,1149
"Fair Shares - Thursday","FSE",2024-09-27,1353
"Fair Shares - Thursday","FSE",2024-09-27,1706
"Fair Shares - Thursday","FSE",2024-09-27,834
"Fair Shares - Thursday","FSE",2024-09-27,785
"Fair Shares - Thursday","FSE",2024-09-27,1436
"Fair Shares - Thursday","FSE",2024-09-27,1156
"Fair Shares - Thursday","FSE",2024-09-27,193
"Fair Shares - Thursday","FSE",2024-09-27,27
"Fair Shares - Thursday","FSE",2024-09-27,200
"Fair Shares - Thursday","FSE",2024-09-27,979
"Fair Shares - Thursday","FSE",2024-09-27,249
"Fair Shares - Thursday","FSE",2024-09-27,289
"Fair Shares - Thursday","FSE",2024-09-27,1416
"Fair Shares - Thursday","FSE",2024-09-27,1786
"Fair Shares - Thursday","FSE",2024-09-27,1719
"Fair Shares - Thursday","FSE",2024-09-27,1752
"Fair Shares - Thursday","FSE",2024-09-27,725
"Fair Shares - Thursday","FSE",2024-09-27,1020
"Fair Shares - Thursday","FSE",2024-09-27,1243
"Fair Shares - Thursday","FSE",2024-09-27,993
"Fair Shares - Thursday","FSE",2024-09-27,1534
"Fair Shares - Thursday","FSE",2024-09-27,599
"Fair Shares - Thursday","FSE",2024-09-27,737
"Fair Shares - Thursday","FSE",2024-09-27,904
"Fair Shares - Thursday","FSE",2024-09-27,1440
"Fair Shares - Thursday","FSE",2024-09-27,1505
"Fair Shares - Thursday","FSE",2024-09-27,959
"Fair Shares - Thursday","FSE",2024-09-27,996
"Fair Shares - Thursday","FSMini-t",2024-09-27,1671
"Fair Shares - Thursday","FSMini-t",2024-09-27,579
"Fair Shares - Thursday","FSMini-t",2024-09-27,1131
"Fair Shares - Thursday","FSMini-t",2024-09-27,1622
"Fair Shares - Thursday","FSMini-t",2024-09-27,445
"Fair Shares - Thursday","FSMini-t",2024-09-27,670
"Fair Shares - Thursday","FSMini-t",2024-09-27,1593
"Fair Shares - Thursday","FSMini-t",2024-09-27,623
"Fair Shares - Thursday","FSMini-t",2024-09-27,550
"Fair Shares - Thursday","FSMini-t",2024-09-27,413
"Fair Shares - Thursday","FSMini-t",2024-09-27,1879
"Fair Shares - Thursday","FSMini-t",2024-09-27,1680
"Fair Shares - Thursday","FSMini-t",2024-09-27,1941
"Fair Shares - Thursday","FSMini-t",2024-09-27,561
"Fair Shares - Thursday","FSMini-t",2024-09-27,1652
"Fair Shares - Thursday","FSMini-t",2024-09-27,547
"Fair Shares - Thursday","FSMini-t",2024-09-27,1873
"Fair Shares - Thursday","FSMini-t",2024-09-27,816
"Fair Shares - Thursday","FSMini-t",2024-09-27,76
"Fair Shares - Thursday","FSMini-t",2024-09-27,133
"Fair Shares - Thursday","FSMini-t",2024-09-27,1468
"Fair Shares - Thursday","FSMini-t",2024-09-27,1
"Fair Shares - Thursday","FSMini-t",2024-09-27,947
"Fair Shares - Thursday","FSMini-t",2024-09-27,850
"Fair Shares - Thursday","FSMini-t",2024-09-27,1521
"Fair Shares - Thursday","FSMini-t",2024-09-27,1227
"Fair Shares - Thursday","FSMini-t",2024-09-27,695
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1001
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,438
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,646
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1280
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1926
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,268
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,378
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1754
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,110
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,383
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1491
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1875
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1172
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,921
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,613
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1244
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1345
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1421
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1894
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1327
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,420
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,784
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1036
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,511
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,113
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1374
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,798
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1389
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,393
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1731
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1351
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1360
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,367
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1613
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1210
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,264
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,851
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,150
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,394
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,285
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1851
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1542
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,166
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,361
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,602
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,539
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1458
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1522
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1298
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1764
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1661
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,475
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,188
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,869
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1730
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,297
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,815
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1657
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1711
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,583
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1497
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1466
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,867
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,159
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1825
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1781
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1641
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,165
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1929
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1877
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1247
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,419
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1261
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1744
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,714
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1821
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1439
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1087
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,922
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,656
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1702
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,152
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,713
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,363
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1567
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,334
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,525
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,801
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,862
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1890
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,265
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,408
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1435
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,575
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,616
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1295
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,630
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1263
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1565
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1604
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,1211
"Fair Shares - Thursday","Fair Shares Thursday Pickup",2024-09-27,509
