"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2026-05-01,941
"Fair Shares - Thursday","FSC-T",2026-05-01,845
"Fair Shares - Thursday","FSD",2026-05-01,287
"Fair Shares - Thursday","FSD",2026-05-01,32
"Fair Shares - Thursday","FSD",2026-05-01,1857
"Fair Shares - Thursday","FSD",2026-05-01,11
"Fair Shares - Thursday","FSD",2026-05-01,471
"Fair Shares - Thursday","FSD",2026-05-01,761
"Fair Shares - Thursday","FSD",2026-05-01,65
"Fair Shares - Thursday","FSD",2026-05-01,502
"Fair Shares - Thursday","FSD",2026-05-01,238
"Fair Shares - Thursday","FSD",2026-05-01,549
"Fair Shares - Thursday","FSD",2026-05-01,293
"Fair Shares - Thursday","FSD",2026-05-01,310
"Fair Shares - Thursday","FSD",2026-05-01,57
"Fair Shares - Thursday","FSD",2026-05-01,928
"Fair Shares - Thursday","FSD",2026-05-01,1236
"Fair Shares - Thursday","FSD",2026-05-01,364
"Fair Shares - Thursday","FSD",2026-05-01,321
"Fair Shares - Thursday","FSD",2026-05-01,636
"Fair Shares - Thursday","FSD",2026-05-01,250
"Fair Shares - Thursday","FSD",2026-05-01,643
"Fair Shares - Thursday","FSD",2026-05-01,900
"Fair Shares - Thursday","FSD",2026-05-01,959
"Fair Shares - Thursday","FSE",2026-05-01,1871
"Fair Shares - Thursday","FSE",2026-05-01,499
"Fair Shares - Thursday","FSE",2026-05-01,1977
"Fair Shares - Thursday","FSE",2026-05-01,208
"Fair Shares - Thursday","FSE",2026-05-01,282
"Fair Shares - Thursday","FSE",2026-05-01,700
"Fair Shares - Thursday","FSE",2026-05-01,566
"Fair Shares - Thursday","FSE",2026-05-01,31
"Fair Shares - Thursday","FSE",2026-05-01,1102
"Fair Shares - Thursday","FSE",2026-05-01,1131
"Fair Shares - Thursday","FSE",2026-05-01,1383
"Fair Shares - Thursday","FSE",2026-05-01,1047
"Fair Shares - Thursday","FSE",2026-05-01,83
"Fair Shares - Thursday","FSE",2026-05-01,1839
"Fair Shares - Thursday","FSE",2026-05-01,875
"Fair Shares - Thursday","FSE",2026-05-01,308
"Fair Shares - Thursday","FSE",2026-05-01,22
"Fair Shares - Thursday","FSE",2026-05-01,1268
"Fair Shares - Thursday","FSE",2026-05-01,1717
"Fair Shares - Thursday","FSE",2026-05-01,493
"Fair Shares - Thursday","FSE",2026-05-01,245
"Fair Shares - Thursday","FSE",2026-05-01,699
"Fair Shares - Thursday","FSE",2026-05-01,1149
"Fair Shares - Thursday","FSE",2026-05-01,1353
"Fair Shares - Thursday","FSE",2026-05-01,1271
"Fair Shares - Thursday","FSE",2026-05-01,722
"Fair Shares - Thursday","FSE",2026-05-01,1706
"Fair Shares - Thursday","FSE",2026-05-01,834
"Fair Shares - Thursday","FSE",2026-05-01,281
"Fair Shares - Thursday","FSE",2026-05-01,657
"Fair Shares - Thursday","FSE",2026-05-01,1156
"Fair Shares - Thursday","FSE",2026-05-01,979
"Fair Shares - Thursday","FSE",2026-05-01,249
"Fair Shares - Thursday","FSE",2026-05-01,289
"Fair Shares - Thursday","FSE",2026-05-01,587
"Fair Shares - Thursday","FSE",2026-05-01,1416
