"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSD",2026-08-28,287
"Fair Shares - Thursday","FSD",2026-08-28,1857
"Fair Shares - Thursday","FSD",2026-08-28,11
"Fair Shares - Thursday","FSD",2026-08-28,471
"Fair Shares - Thursday","FSD",2026-08-28,761
"Fair Shares - Thursday","FSD",2026-08-28,502
"Fair Shares - Thursday","FSD",2026-08-28,433
"Fair Shares - Thursday","FSD",2026-08-28,549
"Fair Shares - Thursday","FSD",2026-08-28,293
"Fair Shares - Thursday","FSD",2026-08-28,310
"Fair Shares - Thursday","FSD",2026-08-28,963
"Fair Shares - Thursday","FSD",2026-08-28,928
"Fair Shares - Thursday","FSD",2026-08-28,1236
"Fair Shares - Thursday","FSD",2026-08-28,364
"Fair Shares - Thursday","FSD",2026-08-28,669
"Fair Shares - Thursday","FSD",2026-08-28,876
"Fair Shares - Thursday","FSD",2026-08-28,636
"Fair Shares - Thursday","FSD",2026-08-28,250
"Fair Shares - Thursday","FSD",2026-08-28,1932
"Fair Shares - Thursday","FSD",2026-08-28,643
"Fair Shares - Thursday","FSD",2026-08-28,958
"Fair Shares - Thursday","FSD",2026-08-28,912
"Fair Shares - Thursday","FSD",2026-08-28,900
"Fair Shares - Thursday","FSD",2026-08-28,959
"Fair Shares - Thursday","FSE",2026-08-28,1871
"Fair Shares - Thursday","FSE",2026-08-28,756
"Fair Shares - Thursday","FSE",2026-08-28,499
"Fair Shares - Thursday","FSE",2026-08-28,1977
"Fair Shares - Thursday","FSE",2026-08-28,700
"Fair Shares - Thursday","FSE",2026-08-28,566
"Fair Shares - Thursday","FSE",2026-08-28,31
"Fair Shares - Thursday","FSE",2026-08-28,1102
"Fair Shares - Thursday","FSE",2026-08-28,1131
"Fair Shares - Thursday","FSE",2026-08-28,1383
"Fair Shares - Thursday","FSE",2026-08-28,1047
"Fair Shares - Thursday","FSE",2026-08-28,1839
"Fair Shares - Thursday","FSE",2026-08-28,875
"Fair Shares - Thursday","FSE",2026-08-28,308
"Fair Shares - Thursday","FSE",2026-08-28,22
"Fair Shares - Thursday","FSE",2026-08-28,1268
"Fair Shares - Thursday","FSE",2026-08-28,1717
"Fair Shares - Thursday","FSE",2026-08-28,493
"Fair Shares - Thursday","FSE",2026-08-28,245
"Fair Shares - Thursday","FSE",2026-08-28,1864
"Fair Shares - Thursday","FSE",2026-08-28,699
"Fair Shares - Thursday","FSE",2026-08-28,1353
"Fair Shares - Thursday","FSE",2026-08-28,1271
"Fair Shares - Thursday","FSE",2026-08-28,722
"Fair Shares - Thursday","FSE",2026-08-28,1706
"Fair Shares - Thursday","FSE",2026-08-28,834
"Fair Shares - Thursday","FSE",2026-08-28,281
"Fair Shares - Thursday","FSE",2026-08-28,657
"Fair Shares - Thursday","FSE",2026-08-28,1156
"Fair Shares - Thursday","FSE",2026-08-28,67
"Fair Shares - Thursday","FSE",2026-08-28,168
"Fair Shares - Thursday","FSE",2026-08-28,979
"Fair Shares - Thursday","FSE",2026-08-28,249
"Fair Shares - Thursday","FSE",2026-08-28,289
"Fair Shares - Thursday","FSE",2026-08-28,587
"Fair Shares - Thursday","FSE",2026-08-28,593
"Fair Shares - Thursday","FSE",2026-08-28,1416
"Fair Shares - Thursday","FSE",2026-08-28,1719
"Fair Shares - Thursday","FSE",2026-08-28,1752
"Fair Shares - Thursday","FSE",2026-08-28,725
"Fair Shares - Thursday","FSE",2026-08-28,652
"Fair Shares - Thursday","FSE",2026-08-28,885
"Fair Shares - Thursday","FSE",2026-08-28,790
"Fair Shares - Thursday","FSE",2026-08-28,982
"Fair Shares - Thursday","FSE",2026-08-28,904
"Fair Shares - Thursday","FSE",2026-08-28,1440
"Fair Shares - Thursday","FSE",2026-08-28,1505
"Fair Shares - Thursday","FSMini-t",2026-08-28,1671
