"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2025-11-28,1857
"Fair Shares - Thursday","FSC-T",2025-11-28,514
"Fair Shares - Thursday","FSC-T",2025-11-28,744
"Fair Shares - Thursday","FSC-T",2025-11-28,502
"Fair Shares - Thursday","FSC-T",2025-11-28,310
"Fair Shares - Thursday","FSC-T",2025-11-28,997
"Fair Shares - Thursday","FSC-T",2025-11-28,941
"Fair Shares - Thursday","FSC-T",2025-11-28,364
"Fair Shares - Thursday","FSC-T",2025-11-28,162
"Fair Shares - Thursday","FSC-T",2025-11-28,127
"Fair Shares - Thursday","FSC-T",2025-11-28,242
"Fair Shares - Thursday","FSC-T",2025-11-28,900
"Fair Shares - Thursday","FSC-T",2025-11-28,171
"Fair Shares - Thursday","FSC-T",2025-11-28,845
"Fair Shares - Thursday","FSD",2025-11-28,462
"Fair Shares - Thursday","FSD",2025-11-28,287
"Fair Shares - Thursday","FSD",2025-11-28,1799
"Fair Shares - Thursday","FSD",2025-11-28,182
"Fair Shares - Thursday","FSD",2025-11-28,1993
"Fair Shares - Thursday","FSD",2025-11-28,11
"Fair Shares - Thursday","FSD",2025-11-28,471
"Fair Shares - Thursday","FSD",2025-11-28,550
"Fair Shares - Thursday","FSD",2025-11-28,621
"Fair Shares - Thursday","FSD",2025-11-28,549
"Fair Shares - Thursday","FSD",2025-11-28,710
"Fair Shares - Thursday","FSD",2025-11-28,1377
"Fair Shares - Thursday","FSD",2025-11-28,245
"Fair Shares - Thursday","FSD",2025-11-28,279
"Fair Shares - Thursday","FSD",2025-11-28,293
"Fair Shares - Thursday","FSD",2025-11-28,1271
"Fair Shares - Thursday","FSD",2025-11-28,928
"Fair Shares - Thursday","FSD",2025-11-28,1002
"Fair Shares - Thursday","FSD",2025-11-28,1236
"Fair Shares - Thursday","FSD",2025-11-28,734
"Fair Shares - Thursday","FSD",2025-11-28,1164
"Fair Shares - Thursday","FSD",2025-11-28,636
"Fair Shares - Thursday","FSD",2025-11-28,250
"Fair Shares - Thursday","FSD",2025-11-28,643
"Fair Shares - Thursday","FSD",2025-11-28,1819
"Fair Shares - Thursday","FSE",2025-11-28,477
"Fair Shares - Thursday","FSE",2025-11-28,1871
"Fair Shares - Thursday","FSE",2025-11-28,21
"Fair Shares - Thursday","FSE",2025-11-28,584
"Fair Shares - Thursday","FSE",2025-11-28,499
"Fair Shares - Thursday","FSE",2025-11-28,1977
"Fair Shares - Thursday","FSE",2025-11-28,1708
"Fair Shares - Thursday","FSE",2025-11-28,282
"Fair Shares - Thursday","FSE",2025-11-28,700
"Fair Shares - Thursday","FSE",2025-11-28,566
"Fair Shares - Thursday","FSE",2025-11-28,31
"Fair Shares - Thursday","FSE",2025-11-28,1312
"Fair Shares - Thursday","FSE",2025-11-28,701
"Fair Shares - Thursday","FSE",2025-11-28,1363
"Fair Shares - Thursday","FSE",2025-11-28,1102
"Fair Shares - Thursday","FSE",2025-11-28,1430
"Fair Shares - Thursday","FSE",2025-11-28,1383
"Fair Shares - Thursday","FSE",2025-11-28,1047
"Fair Shares - Thursday","FSE",2025-11-28,83
"Fair Shares - Thursday","FSE",2025-11-28,1989
