"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2025-11-21,1857
"Fair Shares - Thursday","FSC-T",2025-11-21,514
"Fair Shares - Thursday","FSC-T",2025-11-21,744
"Fair Shares - Thursday","FSC-T",2025-11-21,502
"Fair Shares - Thursday","FSC-T",2025-11-21,340
"Fair Shares - Thursday","FSC-T",2025-11-21,310
"Fair Shares - Thursday","FSC-T",2025-11-21,997
"Fair Shares - Thursday","FSC-T",2025-11-21,941
"Fair Shares - Thursday","FSC-T",2025-11-21,364
"Fair Shares - Thursday","FSC-T",2025-11-21,162
"Fair Shares - Thursday","FSC-T",2025-11-21,127
"Fair Shares - Thursday","FSC-T",2025-11-21,242
"Fair Shares - Thursday","FSC-T",2025-11-21,900
"Fair Shares - Thursday","FSC-T",2025-11-21,171
"Fair Shares - Thursday","FSC-T",2025-11-21,845
"Fair Shares - Thursday","FSD",2025-11-21,462
"Fair Shares - Thursday","FSD",2025-11-21,287
"Fair Shares - Thursday","FSD",2025-11-21,1799
"Fair Shares - Thursday","FSD",2025-11-21,182
"Fair Shares - Thursday","FSD",2025-11-21,1993
"Fair Shares - Thursday","FSD",2025-11-21,11
"Fair Shares - Thursday","FSD",2025-11-21,471
"Fair Shares - Thursday","FSD",2025-11-21,550
"Fair Shares - Thursday","FSD",2025-11-21,621
"Fair Shares - Thursday","FSD",2025-11-21,549
"Fair Shares - Thursday","FSD",2025-11-21,710
"Fair Shares - Thursday","FSD",2025-11-21,1377
"Fair Shares - Thursday","FSD",2025-11-21,245
"Fair Shares - Thursday","FSD",2025-11-21,279
"Fair Shares - Thursday","FSD",2025-11-21,293
"Fair Shares - Thursday","FSD",2025-11-21,1271
"Fair Shares - Thursday","FSD",2025-11-21,928
"Fair Shares - Thursday","FSD",2025-11-21,1002
"Fair Shares - Thursday","FSD",2025-11-21,1236
"Fair Shares - Thursday","FSD",2025-11-21,734
"Fair Shares - Thursday","FSD",2025-11-21,1164
"Fair Shares - Thursday","FSD",2025-11-21,636
"Fair Shares - Thursday","FSD",2025-11-21,250
"Fair Shares - Thursday","FSD",2025-11-21,643
"Fair Shares - Thursday","FSD",2025-11-21,1819
