"route","pickup_site","file_date","member_id"
"Fair Shares - Thursday","FSC-T",2024-06-07,939
"Fair Shares - Thursday","FSC-T",2024-06-07,208
"Fair Shares - Thursday","FSC-T",2024-06-07,1277
"Fair Shares - Thursday","FSC-T",2024-06-07,1857
"Fair Shares - Thursday","FSC-T",2024-06-07,514
"Fair Shares - Thursday","FSC-T",2024-06-07,744
"Fair Shares - Thursday","FSC-T",2024-06-07,310
"Fair Shares - Thursday","FSC-T",2024-06-07,25
"Fair Shares - Thursday","FSC-T",2024-06-07,941
"Fair Shares - Thursday","FSC-T",2024-06-07,406
"Fair Shares - Thursday","FSC-T",2024-06-07,162
"Fair Shares - Thursday","FSC-T",2024-06-07,127
"Fair Shares - Thursday","FSC-T",2024-06-07,242
"Fair Shares - Thursday","FSC-T",2024-06-07,80
"Fair Shares - Thursday","FSC-T",2024-06-07,858
"Fair Shares - Thursday","FSD",2024-06-07,1513
"Fair Shares - Thursday","FSD",2024-06-07,1339
"Fair Shares - Thursday","FSD",2024-06-07,462
"Fair Shares - Thursday","FSD",2024-06-07,287
"Fair Shares - Thursday","FSD",2024-06-07,1799
"Fair Shares - Thursday","FSD",2024-06-07,1993
"Fair Shares - Thursday","FSD",2024-06-07,11
"Fair Shares - Thursday","FSD",2024-06-07,471
"Fair Shares - Thursday","FSD",2024-06-07,621
"Fair Shares - Thursday","FSD",2024-06-07,837
"Fair Shares - Thursday","FSD",2024-06-07,549
"Fair Shares - Thursday","FSD",2024-06-07,245
"Fair Shares - Thursday","FSD",2024-06-07,1271
"Fair Shares - Thursday","FSD",2024-06-07,657
"Fair Shares - Thursday","FSD",2024-06-07,423
"Fair Shares - Thursday","FSD",2024-06-07,928
"Fair Shares - Thursday","FSD",2024-06-07,1002
"Fair Shares - Thursday","FSD",2024-06-07,1900
"Fair Shares - Thursday","FSD",2024-06-07,1236
"Fair Shares - Thursday","FSD",2024-06-07,734
"Fair Shares - Thursday","FSD",2024-06-07,1164
"Fair Shares - Thursday","FSD",2024-06-07,636
"Fair Shares - Thursday","FSD",2024-06-07,1058
"Fair Shares - Thursday","FSD",2024-06-07,250
"Fair Shares - Thursday","FSD",2024-06-07,1141
"Fair Shares - Thursday","FSD",2024-06-07,1819
"Fair Shares - Thursday","FSD",2024-06-07,845
"Fair Shares - Thursday","FSE",2024-06-07,1871
"Fair Shares - Thursday","FSE",2024-06-07,21
"Fair Shares - Thursday","FSE",2024-06-07,476
"Fair Shares - Thursday","FSE",2024-06-07,1977
"Fair Shares - Thursday","FSE",2024-06-07,282
"Fair Shares - Thursday","FSE",2024-06-07,566
"Fair Shares - Thursday","FSE",2024-06-07,671
"Fair Shares - Thursday","FSE",2024-06-07,31
"Fair Shares - Thursday","FSE",2024-06-07,1312
"Fair Shares - Thursday","FSE",2024-06-07,1102
"Fair Shares - Thursday","FSE",2024-06-07,1430
"Fair Shares - Thursday","FSE",2024-06-07,1383
"Fair Shares - Thursday","FSE",2024-06-07,730
"Fair Shares - Thursday","FSE",2024-06-07,1047
"Fair Shares - Thursday","FSE",2024-06-07,1229
"Fair Shares - Thursday","FSE",2024-06-07,610
"Fair Shares - Thursday","FSE",2024-06-07,1839
"Fair Shares - Thursday","FSE",2024-06-07,1066
"Fair Shares - Thursday","FSE",2024-06-07,308
"Fair Shares - Thursday","FSE",2024-06-07,327
"Fair Shares - Thursday","FSE",2024-06-07,22
"Fair Shares - Thursday","FSE",2024-06-07,1268
"Fair Shares - Thursday","FSE",2024-06-07,493
"Fair Shares - Thursday","FSE",2024-06-07,1884
"Fair Shares - Thursday","FSE",2024-06-07,796
"Fair Shares - Thursday","FSE",2024-06-07,699
"Fair Shares - Thursday","FSE",2024-06-07,1149
"Fair Shares - Thursday","FSE",2024-06-07,1353
